# q1 [Angstrom]    q2 [Angstrom]
  -0.4378757571    2.8421509162
   0.0000000000    1.9377289898
  -0.3722755526    2.7332659062
  -0.4511805237    2.8656044468
  -0.3484829210    2.7017031675
  -0.4014403481    2.7842809416
  -0.4454861151    2.8555254497
  -0.4436792587    2.8494890238
  -0.4370873442    2.8442152667
  -0.4043186520    2.7892225798
  -0.3505474105    2.6992329807
  -0.3518029328    2.7075316703
  -0.4955680423    2.9485998215
  -0.5007551865    2.9597848185
  -0.4778249394    2.9230213272
  -0.4456641227    2.8602302803
  -0.4050633210    2.7842751504
  -0.4571998689    2.8804224343
  -0.4037930658    2.7912477655
  -0.3861628095    2.7596847638
  -0.4733315449    2.9000738954
  -0.5076099267    2.9763748128
  -0.3881204965    2.7553617312
  -0.3846126264    2.7534610543
  -0.3805773031    2.7492551092
  -0.3776423265    2.7417314382
  -0.3915790651    2.7631358891
  -0.4832660298    2.9262521290
   0.0000000000    1.9373399513
  -0.3689529674    2.7296354715
  -0.4186600095    2.8081873826
  -0.4306367150    2.8296467795
  -0.4084131064    2.7917495073
  -0.4275400504    2.8231749563
  -0.3203881590    2.6545989867
  -0.3950354084    2.7691663685
  -0.3222216609    2.6601887302
  -0.4682041352    2.8982881626
  -0.4103400760    2.7991667039
  -0.3304747782    2.6751021321
  -0.4397996661    2.8507998911
  -0.4623571171    2.8821969913
  -0.4947097504    2.9456182727
  -0.4291965137    2.8370335911
  -0.4689162653    2.9047575756
  -0.4506353838    2.8694200978
  -0.3619832672    2.7245610216
  -0.4509470739    2.8716234217
  -0.4409515152    2.8515951611
  -0.4547520153    2.8721707421
  -0.4654039762    2.8959318735
  -0.4777798292    2.9174608223
  -0.3542376946    2.7089611822
  -0.4652331436    2.8935341202
  -0.4941112148    2.9481669504
  -0.4633373991    2.8882429658
  -0.4035123872    2.7865960090
  -0.3360439943    2.6807922238
  -0.4116045654    2.7984236328
  -0.4564429100    2.8782561733
  -0.4320392511    2.8379660990
  -0.4275387448    2.8254685770
  -0.3649060909    2.7228610405
  -0.5050097451    2.9698325076
  -0.4120266275    2.8040669737
  -0.4295860742    2.8253943623
  -0.4669523790    2.8891552171
  -0.4200645315    2.8159494127
   0.0000000000    1.9512016878
  -0.4678106457    2.8992479936
  -0.4989011206    2.9590597145
  -0.4677893180    2.8947138615
  -0.4351447476    2.8449662681
  -0.3341214413    2.6755860975
  -0.4854599091    2.9319763838
  -0.3811644446    2.7491047856
  -0.3305907815    2.6681492623
  -0.4249113263    2.8210587087
  -0.3568202084    2.7151158569
  -0.5003194713    2.9596889495
  -0.3769697984    2.7453457230
  -0.4819601739    2.9255788500
  -0.4093027226    2.7959706884
  -0.4948043163    2.9505399108
  -0.5037656218    2.9696733320
  -0.4933546323    2.9452102069
  -0.4970971675    2.9534642665
  -0.3693032817    2.7255719049
  -0.3693721263    2.7255642700
  -0.3741541474    2.7350323050
  -0.4491709474    2.8673581270
  -0.3698149538    2.7266150214
  -0.3735114502    2.7340003082
  -0.4465711689    2.8618954618
  -0.4451270233    2.8614553040
  -0.4401990467    2.8431870388
  -0.3622207229    2.7181208365
  -0.3913364472    2.7604334950
  -0.4005366149    2.7779086929
  -0.3511121667    2.7069443774
  -0.4185263360    2.8106570699
  -0.4289688266    2.8268428066
  -0.4630439696    2.8905128078
  -0.4932220167    2.9454410931
  -0.3552631087    2.7075309246
   0.0000000000    1.9374536187
  -0.3691058578    2.7281852771
  -0.3622741968    2.7240250743
   0.0000000000    1.9565266861
  -0.4448837445    2.8536169398
  -0.3631755402    2.7207472692
  -0.4529742232    2.8703598382
  -0.4772772181    2.9152954494
  -0.3213215875    2.6617858360
  -0.3776076483    2.7386575031
  -0.3853807416    2.7568744267
  -0.3713330694    2.7322983687
  -0.4982404109    2.9537344390
  -0.3943972404    2.7675367384
  -0.4900520335    2.9393671703
  -0.4845102478    2.9285070390
  -0.4115267803    2.7992937605
  -0.3970201216    2.7513610357
  -0.4009869584    2.7537544909
  -0.3959800272    2.7462560515
  -0.4806583521    2.9019997607
  -0.3874107053    2.7318379693
  -0.4811628068    2.9026670721
  -0.4613469487    2.8682905327
  -0.3907934095    2.7382411701
