# q1 [Angstrom]    q2 [Angstrom]
  -0.3754048874    2.7239882548
  -0.4765471749    2.9010036530
   0.0000000000    1.9484067840
   0.0000000000    1.9350267719
  -0.1162247081    2.2102235667
  -0.5103158473    2.9550532680
  -0.5117180351    2.9621905088
   0.0000000000    1.9197448764
   0.0000000000    1.9684121748
  -0.3906572327    2.7454399086
  -0.4277449154    2.8073801333
  -0.5043353818    2.9540882801
  -0.3870688023    2.7389172603
  -0.4833511217    2.9127682785
  -0.4802956620    2.9019788004
  -0.4317584579    2.8140017194
   0.0000000000    1.9399537502
  -0.4109169524    2.7866339119
  -0.4802255581    2.9026657224
  -0.4573956241    2.8644009650
   0.0000000000    1.9436246797
   0.0000000000    1.9393904952
  -0.4320293187    2.8218249206
  -0.4052727853    2.7780118621
  -0.4541784620    2.8541837605
  -0.3374720387    2.6453658568
  -0.4511009193    2.8509672905
  -0.4874500117    2.9160401611
  -0.4445016170    2.8437116020
  -0.4014084690    2.7680867019
  -0.4807012971    2.9003504749
  -0.3664422804    2.7081139187
  -0.4226760834    2.7933588580
  -0.4568885113    2.8656157696
  -0.4931143747    2.9297177121
  -0.5033501819    2.9504227303
   0.0000000000    1.9332192544
  -0.4662870111    2.8779286367
  -0.4029675313    2.7639076825
  -0.3771406369    2.7226823778
   0.0000000000    1.9560027795
  -0.4538821627    2.8577494104
  -0.4265403324    2.7976865957
  -0.4707695935    2.8893744205
  -0.5061460165    2.9503035813
  -0.4647478006    2.8806676671
  -0.4779007962    2.9044105612
  -0.4652641431    2.8791358375
  -0.4287974597    2.8146030847
  -0.5086902658    2.9545998449
   0.0000000000    1.9528553403
   0.0000000000    1.9207704068
  -0.5069917683    2.9559082640
  -0.4712985969    2.8860648512
  -0.5120244751    2.9667580592
  -0.4937206201    2.9391473067
  -0.4867228851    2.9111496035
  -0.4921134276    2.9239773102
  -0.3957651263    2.7553201011
  -0.5091926080    2.9565078139
  -0.5068603098    2.9540951012
  -0.4910818162    2.9265482126
  -0.4999259528    2.9425621865
  -0.4251233887    2.8053981028
  -0.4025239273    2.7687919453
  -0.4390650127    2.8267912157
  -0.4498700387    2.8539899625
   0.0000000000    1.9420949470
   0.0000000000    1.9389817381
  -0.4623135247    2.8770620240
  -0.4937401762    2.9317813993
  -0.4394184332    2.8255831938
  -0.4911239281    2.9271548462
   0.0000000000    1.9373209208
   0.0000000000    1.9431236363
  -0.4876758991    2.9171962297
   0.0000000000    1.9558820515
   0.0000000000    1.9366880066
  -0.3428155622    2.6703608730
  -0.4879568454    2.9229155313
   0.0000000000    1.9330330717
  -0.4292869421    2.8177544510
  -0.4839244346    2.9089691019
  -0.5032557293    2.9439297430
  -0.4662186004    2.8770329874
  -0.4279135460    2.8080392581
  -0.5028965947    2.9479115331
   0.0000000000    1.9468812030
  -0.4630816589    2.8774832205
  -0.3329828771    2.6149168042
  -0.4830613829    2.9130232081
  -0.4663646992    2.8834017307
  -0.4471938169    2.8501886137
  -0.4332358720    2.8168823206
  -0.4677106132    2.8834187815
  -0.4403065665    2.8377397743
  -0.4773651484    2.9042040775
  -0.4400793568    2.8338427003
  -0.4198260302    2.7842837251
  -0.4712999113    2.8902825106
   0.0000000000    1.9408708113
   0.0000000000    1.9413201866
  -0.5002960588    2.9407708343
