# q1 [Angstrom]    q2 [Angstrom]
  -0.4969576795    2.9346684184
  -0.2947333330    2.5639672801
  -0.2486395467    2.4599496991
  -0.5088294549    2.9517235935
  -0.3663298635    2.7073738417
  -0.4655452661    2.8754891287
   0.0000000000    1.9330146245
  -0.5098317651    2.9623533323
  -0.4052465694    2.7674062212
  -0.4506266588    2.8491425875
  -0.1071112832    2.1681808419
  -0.2821074296    2.5220030036
  -0.4273430303    2.8069546209
  -0.1208895321    2.1879215547
  -0.4930934420    2.9318636584
  -0.5096856909    2.9605424852
  -0.5027936959    2.9468692404
  -0.4696453782    2.8831899420
  -0.4656437449    2.8773331692
  -0.4979079953    2.9388790694
   0.0000000000    1.9396015859
  -0.4489283710    2.8440000686
  -0.4809316291    2.8999139422
  -0.4863504582    2.9187027877
  -0.3234151835    2.6009476407
  -0.2233294951    2.3939958649
  -0.3704334358    2.6867694827
  -0.2348894083    2.4401838788
  -0.3064904741    2.5795824412
  -0.4327226289    2.8178951108
  -0.4950918773    2.9339280097
  -0.4414767441    2.8335780722
  -0.4877345908    2.9195159512
   0.0000000000    1.9397509897
  -0.5009790937    2.9421052111
  -0.4178111052    2.7963967247
  -0.1567600087    2.2535096878
  -0.4974213137    2.9373524188
  -0.4628650044    2.8690630611
   0.0000000000    1.9163249175
  -0.3490693287    2.6813770181
  -0.4400476736    2.8278069409
  -0.0511596927    2.0544680378
  -0.3791970722    2.7031966235
  -0.4656226405    2.8744280229
  -0.1466024339    2.2399471476
  -0.3773517274    2.7250000683
  -0.3621995653    2.6669493065
  -0.4307424603    2.8209521441
   0.0000000000    1.9431965878
  -0.4535320371    2.8597168886
  -0.4249918865    2.8024321515
  -0.4841594177    2.9107830872
  -0.4622494729    2.8734598654
  -0.4789218355    2.8914087521
  -0.1658291282    2.2994279622
  -0.2320306321    2.4213957465
  -0.4130260192    2.7894238030
  -0.4151237648    2.7687009979
  -0.3055681756    2.5606829723
  -0.1615841936    2.2806557446
  -0.5065524994    2.9464824914
  -0.4984202290    2.9423055037
  -0.4838196991    2.9138053340
  -0.4874083461    2.9184709918
  -0.4999427988    2.9399308831
   0.0000000000    1.9345948626
  -0.5095030814    2.9607295559
   0.0000000000    1.9397220129
   0.0000000000    1.9342098078
  -0.4194267063    2.7831277276
  -0.4182893346    2.7809594032
  -0.4185255589    2.7814095003
  -0.4194021756    2.7830797685
  -0.4110697805    2.7770200634
  -0.4975550929    2.9395165031
   0.0000000000    1.9672710235
   0.0000000000    1.9192295186
  -0.3937293150    2.7494976770
  -0.0578209934    2.0837795988
  -0.5108279228    2.9587457547
  -0.5115493261    2.9600929684
  -0.3365205133    2.6394902858
  -0.2774258704    2.5028856050
  -0.5018104829    2.9433515948
  -0.0775692499    2.1121047670
  -0.5131225513    2.9684352133
  -0.4784554574    2.8990729892
  -0.3821433919    2.7105800078
  -0.2921772704    2.5597245461
  -0.5038433964    2.9517703437
  -0.4439049180    2.8371122374
  -0.4929820427    2.9236567933
  -0.4821325974    2.9107161444
  -0.4345549153    2.8214073915
  -0.4823390177    2.9023694978
   0.0000000000    1.9185130725
   0.0000000000    1.9705903624
  -0.5117560835    2.9651097222
   0.0000000000    1.9380912774
   0.0000000000    1.9406348999
  -0.4061749447    2.7707193998
  -0.3746470658    2.6975605906
  -0.2833133160    2.5456328048
  -0.3837407521    2.7198261055
  -0.4897566620    2.9182785921
  -0.4763217903    2.9006778363
  -0.4685474571    2.8836359399
  -0.4975295076    2.9341982090
  -0.5141390583    2.9643187466
   0.0000000000    1.9191029379
   0.0000000000    1.9527447858
  -0.3817465170    2.7127916234
  -0.1721588616    2.3187962943
  -0.3287373901    2.6020594803
  -0.4948665078    2.9314639792
  -0.4648923923    2.8712847509
  -0.4635267458    2.8831856799
  -0.3683455639    2.7096157309
  -0.3993384865    2.7576203248
  -0.4587950299    2.8593983617
  -0.4654694481    2.8748145017
   0.0000000000    1.9171289614
  -0.3777740452    2.7264549966
  -0.2962966936    2.5680616317
  -0.3899009742    2.7487690893
  -0.4354988474    2.8224545620
  -0.4295601544    2.8119827512
  -0.3669937496    2.7108973314
   0.0000000000    1.9408566042
   0.0000000000    1.9616853651
  -0.3398396677    2.6259089443
  -0.4837994346    2.9090147064
  -0.4964366126    2.9374518946
  -0.3646169280    2.7038237481
  -0.4947366308    2.9348363248
  -0.4986317981    2.9425877373
  -0.1208280275    2.1901184612
  -0.4673647049    2.8796351250
  -0.5143904912    2.9699336314
  -0.4183384658    2.7877997549
  -0.4941223928    2.9283547077
  -0.4878719411    2.9219501751
  -0.4896130179    2.9250370520
   0.0000000000    1.9362956464
  -0.4865600226    2.9195154579
   0.0000000000    1.9360351171
  -0.4856728964    2.9176299735
  -0.3497343383    2.6761215726
  -0.4431474224    2.8350036688
  -0.3667457264    2.6678203640
  -0.2009476349    2.3532610827
  -0.4960309075    2.9335503823
  -0.5104352597    2.9596408035
  -0.3451438377    2.6646353146
  -0.4928654326    2.9300887139
  -0.4803201135    2.9000657305
  -0.5039783827    2.9524552715
  -0.4619736908    2.8717180064
  -0.4881269564    2.9187534985
  -0.4820391841    2.9083097083
  -0.4798400136    2.9012488472
  -0.4876335283    2.9138939230
  -0.4875397472    2.9177652147
  -0.4204720895    2.7957111740
   0.0000000000    1.9404401664
   0.0000000000    1.9600977781
  -0.1392206246    2.2517398530
  -0.4635523978    2.8713681772
  -0.4056641547    2.7737935135
  -0.3918659492    2.7453526996
   0.0000000000    1.9561023280
  -0.4732380727    2.8954972543
  -0.4594405508    2.8654114581
  -0.5081044988    2.9578133978
   0.0000000000    1.9518155475
   0.0000000000    1.9275944216
  -0.4693258691    2.8883927895
   0.0000000000    1.9325391402
   0.0000000000    1.9569846106
  -0.5111306105    2.9603347071
   0.0000000000    1.9178170688
   0.0000000000    1.9880205360
  -0.1800563521    2.3138380519
  -0.5135907972    2.9634544079
   0.0000000000    1.9192347685
   0.0000000000    1.9513473091
  -0.4805560258    2.9168571967
  -0.3141433891    2.5763081471
  -0.2493442267    2.4746972515
  -0.3144562994    2.5769479971
  -0.3883536304    2.7379806001
  -0.4914865506    2.9282389501
  -0.4938720164    2.9267736890
  -0.4839607589    2.9082713248
  -0.3207612541    2.6358478465
  -0.4849628751    2.9100433009
  -0.3989147224    2.7663651488
   0.0348861143    1.8851496213
  -0.5015176977    2.9410710720
  -0.4391997584    2.8280637861
  -0.4529457743    2.8528681263
  -0.3726199580    2.7148753271
  -0.5147939203    2.9636334619
  -0.2767969405    2.5320852569
  -0.2765912143    2.5316782530
  -0.4744523668    2.8924546139
  -0.4746313129    2.8927825305
  -0.4314832531    2.8130103536
  -0.5138721992    2.9639868109
   0.0000000000    1.9532603630
   0.0000000000    1.9191682342
  -0.4615956211    2.8691390744
  -0.4261989234    2.8028735329
  -0.4758763895    2.8974496860
  -0.4665667806    2.8833799608
  -0.4650088227    2.8818665496
  -0.5058268618    2.9559396437
  -0.5046586987    2.9516817767
  -0.4700284027    2.8815632859
  -0.1083520721    2.1931745719
  -0.4584648343    2.8665533690
  -0.4726653197    2.8927784768
  -0.4567407565    2.8670000895
  -0.5123183193    2.9682442991
  -0.4544775365    2.8616722204
  -0.4681190231    2.8822213961
  -0.4757784525    2.8921482506
  -0.4157590016    2.7941357442
  -0.3945291840    2.7549524085
  -0.3366062159    2.6205026539
  -0.5093870759    2.9621654467
   0.0000000000    1.9471478583
   0.0000000000    1.9287999702
  -0.4308811598    2.8119214144
  -0.5023163212    2.9461822253
  -0.4631518916    2.8746203008
  -0.5110020389    2.9653505630
   0.0000000000    1.9407677211
  -0.4740849485    2.8890002222
  -0.5034537127    2.9441098265
  -0.5049251303    2.9612915551
  -0.5140874477    2.9692117497
   0.0000000000    1.9373728254
  -0.4574497246    2.8641357403
   0.0000000000    1.9368635765
   0.0000000000    1.9479252540
  -0.4058189457    2.7499150916
   0.0769469548    1.8029736681
  -0.4185486962    2.7899285268
  -0.3839940267    2.7365086510
  -0.3759531093    2.7049492833
  -0.4743545026    2.8928624079
  -0.5036855697    2.9497760183
  -0.4781297415    2.9106079410
  -0.3400915398    2.6445698948
  -0.5075672637    2.9526015933
   0.0000000000    1.9446754549
   0.0000000000    1.9292065566
  -0.4827728648    2.9121726833
  -0.5051289952    2.9535420340
  -0.4525405518    2.8542722323
  -0.3172970015    2.5683742218
  -0.1503844307    2.2638636760
  -0.4302520097    2.8123528068
  -0.4264667313    2.8033663320
   0.0000000000    1.9550319353
   0.0000000000    1.9417276158
  -0.5133513871    2.9598347271
  -0.4645257451    2.8763067307
  -0.4372516216    2.8295322859
  -0.5068528309    2.9502631268
   0.0000000000    1.9159783747
  -0.3500653333    2.6807230996
   0.0000000000    1.9760387672
   0.0000000000    1.9254511105
  -0.5086012519    2.9613847182
  -0.3083154099    2.5632985599
  -0.1834938568    2.3440261190
  -0.4794459560    2.8970165357
  -0.4446160634    2.8396136933
  -0.4028817421    2.7625548548
  -0.2200544315    2.4132426248
  -0.4672827104    2.8783228708
  -0.4745564923    2.8909724171
   0.0000000000    1.9192552580
   0.0000000000    1.9742004302
  -0.3212221995    2.6147459188
  -0.4111690811    2.7759475843
  -0.4736458555    2.8916522911
  -0.4798692078    2.8976996269
  -0.5107683506    2.9662778256
  -0.0647761673    2.0841506976
  -0.4377658441    2.8139843447
  -0.4727870219    2.8934357239
  -0.4866747230    2.9154748726
  -0.4875342215    2.9164991864
  -0.4658723472    2.8797818967
  -0.4410756626    2.8334584811
   0.0000000000    1.9676528861
   0.0000000000    1.9210755815
  -0.4947201427    2.9282933546
  -0.4872574814    2.9172646291
  -0.4776641962    2.9002841324
  -0.4831321358    2.9083337893
  -0.3258584363    2.6019993644
  -0.3251573290    2.6006957891
  -0.3261785825    2.6025854696
  -0.3653762603    2.6728769706
  -0.3639312172    2.6986430467
  -0.5073773063    2.9521864207
  -0.4334241773    2.8148895954
   0.0000000000    1.9341114203
   0.0000000000    1.9515044012
  -0.3294966841    2.6092662688
  -0.4634888135    2.8737486101
  -0.4869773880    2.9159132298
  -0.4547241230    2.8630341065
  -0.4707537912    2.8911893403
  -0.4299914924    2.8163244590
  -0.5078649391    2.9561046345
   0.0000000000    1.9224746416
   0.0000000000    1.9561002428
  -0.3845499314    2.7378944793
  -0.5078029133    2.9526394160
  -0.4948366219    2.9291409271
  -0.5071341423    2.9563014309
  -0.5051630445    2.9526232272
  -0.4483317489    2.8447402232
   0.0000000000    1.9197734437
   0.0000000000    1.9627198659
  -0.5015764573    2.9438881892
  -0.4505544480    2.8509220198
  -0.4578115020    2.8664674185
